ts_code,price_date,latest_close_qfq,trading_days,ret_5d,ret_20d,ret_60d,ret_120d,ret_250d,ma20_gap,ma60_gap,drawdown_60d,drawdown_250d,above_ma20,above_ma60,volatility_20d,market_beta_60d,healthcare_beta_60d,market_beta_percentile,healthcare_beta_percentile,market_beta_bucket,healthcare_beta_bucket,name,healthcare_subindustry,classification_confidence,market,valuation_as_of_date,latest_turnover_rate,latest_pe_ttm,latest_pb,total_mv,market_cap_100m,price_stale_days,pe_valid,pb_valid,pe_percentile_sub,pb_percentile_sub,valuation_score,valuation_status,valuation_coverage,ret_5d_market_pct,ret_5d_sub_pct,ret_20d_market_pct,ret_20d_sub_pct,ret_60d_market_pct,ret_60d_sub_pct,ret_120d_market_pct,ret_120d_sub_pct,momentum_score,overheat_score,volatility_percentile,stale_risk,risk_score,data_completeness_score,research_score,temperature,group,signal_label,subindustry_rank,subindustry_count,market_rank
002437.SZ,2026-07-24,2.76,1833,-0.061224489795918435,0.1358024691358024,-0.2679045092838197,-0.21590909090909094,-0.15076923076923088,-0.05898397545175593,-0.06877354777034272,-0.23756906077348072,-0.3168316831683169,False,False,0.6243893161288706,0.3465706163670805,1.252893785595225,0.5032258064516129,0.7774193548387097,中Beta,高Beta,誉衡药业,化学制药/仿制药,medium,主板,2026-07-24,2.728,14.9532,2.5772,615443.6232,61.544362320000005,0,True,True,0.2857142857142857,0.45454545454545453,64.67532467532467,PE+PB有效,1.0,0.24110032362459546,0.45454545454545453,0.7928802588996764,0.7272727272727273,0.12944983818770225,0.18181818181818182,0.4155844155844156,0.2727272727272727,45.70652085422453,48.18770226537217,0.5806451612903226,0.0,45.34429481156697,100.0,51.79109945963084,中性,B,弱趋势/数据不足,6,11,178
000950.SZ,2026-07-24,5.17,1833,-0.03001876172607887,0.04868154158215021,-0.11563964822986417,-0.15308813218104256,0.004839206734640555,-0.02027667235171504,-0.07443034991771236,-0.23641132622490468,-0.2717032397187116,False,False,0.4036003449317436,0.31741511796605754,0.8723726337236685,0.47096774193548385,0.4032258064516129,中Beta,中Beta,重药控股,医药流通,high,主板,2026-07-24,1.3588,20.4879,0.7564,885506.2777,88.55062776999999,0,True,True,0.6666666666666666,0.14285714285714285,54.28571428571429,PE+PB有效,1.0,0.5210355987055016,0.5714285714285714,0.44660194174757284,0.42857142857142855,0.5048543689320388,0.42857142857142855,0.5941558441558441,0.42857142857142855,45.45665847063976,45.954692556634306,0.2161290322580645,0.0,36.4908654348053,100.0,50.371793838591636,中性,B,弱趋势/数据不足,9,14,179
600216.SH,2026-07-24,11.63,1833,-0.038047973531844415,0.05473121423937344,-0.18214866698059595,-0.17191130676199418,-0.20104770538201355,-0.027740127484960908,-0.06493764274346192,-0.1899377272950663,-0.3521264739519845,False,False,0.45731916735725464,0.2518341587182622,0.9047668128274207,0.36451612903225805,0.42258064516129035,中Beta,中Beta,浙江医药,原料药,high,主板,2026-07-24,2.3126,14.8858,0.9949,1118384.7614,111.83847614,0,True,True,0.0625,0.05555555555555555,94.02777777777777,PE+PB有效,1.0,0.4110032362459547,0.6666666666666666,0.4919093851132686,0.6666666666666666,0.3106796116504854,0.4444444444444444,0.5584415584415584,0.5555555555555556,45.30249436348234,47.75080906148867,0.3161290322580645,0.0,39.74814698820335,100.0,59.72621901430334,中性,B,估值便宜待确认,8,18,180
002349.SZ,2026-07-24,6.46,1833,-0.041543026706231445,0.0625,-0.10235958024476688,-0.1468319869601501,-0.1251606069497796,-0.021804966686856386,-0.04581965373880004,-0.1468319869601501,-0.20968615217202302,False,False,0.3931540827618615,0.20978620083386268,0.8640285714847258,0.33225806451612905,0.3903225806451613,低Beta,中Beta,精华制药,中药,high,主板,2026-07-24,1.4151,24.0834,1.9009,536908.8818,53.690888179999995,0,True,True,0.6129032258064516,0.43243243243243246,45.928509154315606,PE+PB有效,1.0,0.37540453074433655,0.2702702702702703,0.517799352750809,0.21621621621621623,0.5663430420711975,0.32432432432432434,0.6168831168831169,0.4594594594594595,45.24247221248407,53.689320388349515,0.18387096774193548,0.0,41.259943626683366,100.0,47.438619072066835,中性,B,弱趋势/数据不足,31,37,181
688690.SH,2026-07-24,35.21,1234,0.09009287925696596,-0.176759410801964,0.06509552769002647,0.25434491071952636,0.3755754398927307,-0.08575137942226552,-0.07208265488938281,-0.23373231773667036,-0.23373231773667036,False,False,0.8155421002965341,1.5876732809824268,0.9198740016266915,0.9903225806451613,0.45161290322580644,高Beta,中Beta,纳微科技,CXO/CDMO,high,科创板,2026-07-24,2.021,81.2808,6.9546,1421831.9108,142.18319108,0,True,True,0.84,0.9333333333333333,12.266666666666667,PE+PB有效,1.0,0.9741100323624595,0.8666666666666667,0.05177993527508091,0.13333333333333333,0.9061488673139159,0.7,0.9415584415584416,0.8333333333333334,45.0357154785109,23.106796116504853,0.7483870967741936,0.0,31.14249921703727,100.0,40.416721071217616,偏冷,C,弱趋势/数据不足,17,30,182
301267.SZ,2026-07-24,15.45,901,-0.05446756425948596,0.0452579152043473,-0.12210079593792189,-0.1801361053355196,-0.19682495915322462,-0.001741550355756405,-0.05320779502733031,-0.14280823739413084,-0.28562001598933306,False,False,0.4570908635521433,0.3304804687507877,0.8538809883897771,0.4870967741935484,0.36774193548387096,中Beta,中Beta,华厦眼科,医疗服务,high,创业板,2026-07-24,0.535,28.0519,2.3848,1297800.0,129.78,0,True,True,0.25,0.4166666666666667,68.33333333333333,PE+PB有效,1.0,0.28802588996763756,0.16666666666666666,0.41423948220064727,0.3333333333333333,0.47896440129449835,0.75,0.5292207792207793,1.0,44.66951548095651,55.90614886731391,0.31290322580645163,0.0,45.392368723248765,100.0,52.07618731341992,中性,B,弱趋势/数据不足,7,12,183
600771.SH,2026-07-24,13.94,1833,-0.07313829787234039,0.09677419354838701,-0.1707317073170731,-0.2242626599888703,-0.3226433430515063,-0.02941688424717126,-0.05652502509841961,-0.17660956881275847,-0.3917975567190227,False,False,0.48860387457673377,-0.08485518713344153,0.861206060064243,0.06129032258064516,0.38064516129032255,低Beta,中Beta,广誉远,中药,high,主板,2026-07-24,1.8859,103.0784,4.0152,682350.5934,68.23505934,0,True,True,0.967741935483871,0.9459459459459459,4.0976460331299025,PE+PB有效,1.0,0.19741100323624594,0.10810810810810811,0.686084142394822,0.4864864864864865,0.343042071197411,0.10810810810810811,0.38636363636363635,0.13513513513513514,44.01605057226931,54.57928802588996,0.36451612903225805,0.0,45.495824198768126,100.0,35.60966822182884,中性,B,弱趋势/数据不足,32,37,184
002019.SZ,2026-07-24,9.8,1833,-0.04015670910871694,0.04366347177848784,-0.11569101217531452,-0.21651483976577757,-0.32592523339521584,-0.024147373661936755,-0.04222348456481484,-0.12196827207114191,-0.39254649639298766,False,False,0.48750935940021295,0.13504663652660015,0.9172458885308894,0.25483870967741934,0.44193548387096776,低Beta,中Beta,亿帆医药,生物制品/生物科技,medium,主板,2026-07-24,1.7071,33.5144,1.3401,1192062.2833,119.20622833,0,True,True,0.47058823529411764,0.2,63.76470588235294,PE+PB有效,1.0,0.4045307443365696,0.45,0.40129449838187703,0.4,0.5016181229773463,0.4,0.41233766233766234,0.3,43.947715754253686,50.85760517799353,0.36129032258064514,0.0,42.82613007620837,100.0,50.88588641170919,中性,B,弱趋势/数据不足,15,20,185
300015.SZ,2026-07-24,8.46,1827,-0.025345622119815503,0.06936916075847521,-0.2136991465011211,-0.23479845384008924,-0.3036582151115996,-0.0022170810536761287,-0.05720023308786926,-0.22789230270146188,-0.3771693507541929,False,False,0.47297558038583615,0.3136197329788858,0.8705341690768715,0.45161290322580644,0.3967741935483871,中Beta,中Beta,爱尔眼科,医疗服务,high,创业板,2026-07-24,1.0804,23.338,3.4139,7867431.7362,786.74317362,0,True,True,0.125,0.6666666666666666,65.83333333333334,PE+PB有效,1.0,0.5825242718446602,0.5,0.5663430420711975,0.6666666666666666,0.23624595469255663,0.08333333333333333,0.36038961038961037,0.6666666666666666,42.79153020124374,56.650485436893206,0.3387096774193548,0.0,46.42953335421234,100.0,50.168821450947725,中性,B,弱趋势/数据不足,8,12,186
688505.SH,2026-07-24,7.07,1478,-0.05354752342704139,0.021676300578034713,-0.09475032010243267,-0.18735632183908035,-0.2208193008076773,-0.07114235039085604,-0.05314613513091204,-0.14199029126213591,-0.36420863309352514,False,False,0.5026815313212216,0.5551595056688667,1.104743721146148,0.6806451612903226,0.6483870967741936,高Beta,中Beta,复旦张江,化学制药/创新药,medium,科创板,2026-07-24,0.7359,,3.4508,732856.4747,73.28564747,0,False,True,,0.65625,29.21875,仅PB有效,0.4,0.2977346278317152,0.34375,0.3268608414239482,0.28125,0.5954692556634305,0.625,0.512987012987013,0.40625,42.6165132756339,37.993527508090615,0.3870967741935484,0.0,34.33740473953439,73.00000000000001,42.72398475445018,中性,B,弱趋势/数据不足,20,32,187
603538.SH,2026-07-24,26.17,1833,-0.2418887601390498,0.14667780339765568,-0.3477761714007661,0.7702321430701051,0.604948688176125,-0.12744846290391476,-0.18737944601908973,-0.4629865119270542,-0.4629865119270542,False,False,1.2328481836504661,-0.22888780674257647,1.5935584071884772,0.02258064516129032,0.9096774193548387,低Beta,高Beta,美诺华,原料药,high,主板,2026-07-24,21.77,79.3077,3.8514,889592.0994,88.95920994,0,True,True,0.625,0.8333333333333334,29.166666666666664,PE+PB有效,1.0,0.006472491909385114,0.05555555555555555,0.8317152103559871,0.9444444444444444,0.05177993527508091,0.1111111111111111,0.9935064935064936,1.0,42.3333894791931,31.11650485436893,0.9806451612903225,0.0,41.3944566238647,100.0,41.482531860602826,偏冷,B,弱趋势/数据不足,9,18,188
688443.SH,2026-07-24,23.35,750,-0.016013485040033637,0.08959402706486252,-0.2558954748247291,-0.19064124783362213,-0.2288639365918097,-0.04680260445369744,-0.09185194788358064,-0.251602564102564,-0.3692598595353863,False,False,0.6328900267093088,0.5607381424644406,1.201554589450632,0.6870967741935484,0.7290322580645161,高Beta,高Beta,智翔金泰,生物制品/创新药,medium,科创板,2026-07-24,2.1612,,5.965,856197.8,85.61978,0,False,True,,0.39285714285714285,51.60714285714286,仅PB有效,0.4,0.6957928802588996,0.5714285714285714,0.6537216828478964,0.5,0.1488673139158576,0.14285714285714285,0.5032467532467533,0.42857142857142855,41.98194222610939,43.65695792880258,0.5838709677419355,0.0,42.237289905000516,73.00000000000001,46.75535756420126,中性,B,弱趋势/数据不足,21,28,189
002432.SZ,2026-07-24,67.58,1833,-0.1467171717171718,0.016240601503759278,-0.10923647297162942,0.6743756698820036,0.8626806925018773,0.0012964403452233597,-0.04809602497522436,-0.2476462238955618,-0.2571368321763401,True,False,1.054133706239255,1.131857714415285,0.3088526858457683,0.9419354838709677,0.025806451612903226,高Beta,低Beta,九安医疗,互联网医疗/医疗IT,medium,主板,2026-07-24,11.5496,13.725,1.4565,3148510.8478,314.85108478,0,True,True,0.2,0.4444444444444444,70.22222222222221,PE+PB有效,1.0,0.02912621359223301,0.1111111111111111,0.2977346278317152,0.4444444444444444,0.5436893203883495,0.8888888888888888,0.9902597402597403,1.0,41.52493049140891,49.15857605177993,0.9387096774193548,0.0,53.18519678463305,100.0,49.49273433270594,中性,B,估值便宜待确认,5,9,190
600713.SH,2026-07-24,4.89,1833,-0.048638132295719894,-0.0031021550581186164,-0.06919482986089509,-0.08767652096474032,-0.04456104463982247,-0.042678306371507935,-0.023240753867361352,-0.09611829944547146,-0.21026998846010347,False,False,0.3769259830587147,0.25222218919929545,0.6639456565668251,0.36774193548387096,0.1870967741935484,中Beta,低Beta,南京医药,医药流通,high,主板,2026-07-24,0.7984,10.2837,0.8702,639692.196,63.9692196,0,True,True,0.25,0.35714285714285715,70.71428571428571,PE+PB有效,1.0,0.3106796116504854,0.35714285714285715,0.23300970873786409,0.14285714285714285,0.6796116504854369,0.6428571428571429,0.7467532467532467,0.7142857142857143,41.38801229610315,45.77669902912621,0.13870967741935483,0.0,34.81788286877544,100.0,52.288696375917,中性,B,估值便宜待确认,10,14,191
300143.SZ,2026-07-24,6.92,1833,-0.02259887005649719,0.05327245053272445,-0.20910411237880977,-0.24493328849587714,-0.09361579042002588,-0.012627523721195688,-0.08773597020797963,-0.2247721618321149,-0.32732472338347196,False,False,0.5231116408954828,0.30603455748382113,1.035746453535708,0.432258064516129,0.5645161290322581,中Beta,中Beta,盈康生命,医疗服务,high,创业板,2026-07-24,0.9261,104.6976,2.6491,673268.8056,67.32688055999999,0,True,True,0.75,0.5,35.0,PE+PB有效,1.0,0.6245954692556634,0.5833333333333334,0.48220064724919093,0.5833333333333334,0.2459546925566343,0.25,0.33766233766233766,0.5833333333333334,41.338222224280265,49.01294498381877,0.42258064516129035,0.0,42.760674391898945,100.0,42.13883217578332,中性,B,弱趋势/数据不足,9,12,192
601515.SH,2026-07-24,3.15,1825,-0.006309148264984188,-0.024767801857585203,-0.3211206896551724,-0.26573426573426573,-0.19437340153452698,-0.009589687156107418,-0.176793414347315,-0.3597560975609756,-0.3918918918918919,False,False,0.4384511356011351,0.6194118879396086,0.6402318668001498,0.7096774193548387,0.17419354838709677,高Beta,低Beta,衢州东峰,医疗包装/其他,low,主板,2026-07-24,0.7235,,1.2372,606208.2705,60.620827049999995,0,False,True,,1.0,0.0,仅PB有效,0.4,0.7669902912621359,1.0,0.19741100323624594,1.0,0.07766990291262135,1.0,0.2792207792207792,1.0,41.29868338735556,33.058252427184456,0.27741935483870966,0.0,28.68916379580331,73.00000000000001,35.47583546304284,偏冷,B,弱趋势/数据不足,1,1,193
300006.SZ,2026-07-24,4.79,1833,0.05043859649122817,0.06681514476614692,-0.2492163009404389,-0.09280303030303039,-0.004158004158004047,-0.014200452768059257,-0.1010884523958463,-0.2720364741641338,-0.2720364741641338,False,False,0.9160858840289877,0.6384833408334619,0.9843445013350229,0.7322580645161291,0.5193548387096775,高Beta,中Beta,莱美药业,化学制药/创新药,medium,创业板,2026-07-24,4.5688,,2.9053,505781.4648,50.57814648,0,False,True,,0.59375,34.53125,仅PB有效,0.4,0.9320388349514563,1.0,0.5436893203883495,0.46875,0.1650485436893204,0.125,0.7435064935064936,0.6875,41.214338568192275,47.10355987055016,0.8451612903225807,0.0,49.875717715836714,73.00000000000001,40.88005798353986,中性,B,弱趋势/数据不足,21,32,194
688114.SH,2026-07-24,47.11,936,-0.019970875806116117,-0.02403148953801537,-0.1209180817316664,-0.2949715653995809,-0.2492430278884462,-0.09744041689018323,-0.08102255991104812,-0.20139006611290056,-0.40200558517390206,False,False,0.737669585625454,0.9436870353089767,1.0677410403080236,0.9,0.6161290322580645,高Beta,中Beta,华大智造,医疗设备,high,科创板,2026-07-24,0.7325,,2.7682,1962207.3471,196.22073471,0,False,True,,0.4090909090909091,50.22727272727272,仅PB有效,0.4,0.6666666666666666,0.6190476190476191,0.20064724919093851,0.47619047619047616,0.4854368932038835,0.7142857142857143,0.22402597402597402,0.38095238095238093,41.14851212845607,26.32686084142395,0.6741935483870968,0.0,31.9126735567387,73.00000000000001,47.45902442538102,偏冷,B,弱趋势/数据不足,10,22,195
300705.SZ,2026-07-24,10.15,1833,-0.059314179796107425,0.06729758149316512,-0.18755754364211652,-0.3301367877381075,-0.3552360850034487,-0.038780245276764935,-0.08454742281206351,-0.20116008096317706,-0.4717284078437919,False,False,0.5247446695127981,0.2247020847283035,1.0664258318066893,0.34838709677419355,0.6129032258064516,中Beta,中Beta,九典制药,化学制药/创新药,medium,创业板,2026-07-24,2.0155,12.5761,1.9134,507795.568,50.7795568,0,True,True,0.125,0.40625,76.25,PE+PB有效,1.0,0.2588996763754045,0.28125,0.5501618122977346,0.53125,0.28802588996763756,0.28125,0.14935064935064934,0.15625,40.849573254557065,45.323624595469255,0.4290322580645161,0.0,40.307182378118796,100.0,52.526166596016424,中性,B,估值便宜待确认,22,32,196
688289.SH,2026-07-24,14.56,1430,-0.05084745762711862,0.031161473087818692,-0.1343393995155714,-0.25295888734013805,-0.27538833634113824,-0.034066407934454146,-0.06849878054916614,-0.22199548340512776,-0.34519617316267637,False,False,0.4171530745416467,0.1733887647090871,0.840587730371685,0.31290322580645163,0.36129032258064514,低Beta,中Beta,圣湘生物,IVD/体外诊断,high,科创板,2026-07-24,0.5983,53.7519,1.1775,843588.928,84.35889279999999,0,True,True,0.5,0.2,62.000000000000014,PE+PB有效,1.0,0.3042071197411003,0.4,0.37216828478964403,0.4666666666666667,0.4368932038834951,0.5333333333333333,0.3181818181818182,0.6,40.84008480343432,41.116504854368934,0.23870967741935484,0.0,33.555746946445346,100.0,49.97068884009379,中性,B,弱趋势/数据不足,9,15,197
300702.SZ,2026-07-24,19.63,1833,-0.029658922392486464,-0.03013833992094861,-0.09093518412436152,-0.24650638347214515,-0.23981254292361642,-0.059235119332886055,-0.02912941062219021,-0.1052871467639016,-0.33888971233766974,False,False,0.5087981993504035,0.41594900107417476,1.013820225665537,0.5774193548387097,0.5483870967741935,中Beta,中Beta,天宇股份,CXO/CDMO,high,创业板,2026-07-24,1.3878,71.3616,1.8551,683079.2436,68.30792436,0,True,True,0.8,0.26666666666666666,41.333333333333336,PE+PB有效,1.0,0.5307443365695793,0.5333333333333333,0.18770226537216828,0.36666666666666664,0.6116504854368932,0.43333333333333335,0.3344155844155844,0.26666666666666666,40.67719522174891,39.46601941747573,0.3935483870967742,0.0,35.497181334168495,100.0,44.4150732662574,中性,B,弱趋势/数据不足,18,30,198
000411.SZ,2026-07-24,9.08,1822,-0.03404255319148941,0.0476980223132033,-0.13887833782476455,-0.3076885315110992,-0.14898175082862564,-0.01550234738020062,-0.09914931324764908,-0.2252027772539993,-0.3350294639761052,False,False,0.33935013400477904,0.4060739616448183,0.7383509821671166,0.5580645161290323,0.24838709677419354,中Beta,低Beta,英特集团,医药流通,high,主板,2026-07-24,0.5746,10.6719,0.949,512882.9828,51.28829828,0,True,True,0.4166666666666667,0.5,54.99999999999999,PE+PB有效,1.0,0.47249190938511326,0.5,0.4368932038834951,0.35714285714285715,0.42718446601941745,0.2857142857142857,0.19805194805194806,0.2857142857142857,40.59353811395235,45.776699029126206,0.08387096774193549,0.0,33.72110867522706,100.0,48.04795656708735,中性,B,弱趋势/数据不足,11,14,199
600513.SH,2026-07-24,15.42,1833,-0.08703374777975137,0.08874151929591823,-0.24682587167812775,-0.19434259908575569,-0.05990340900601243,-0.029386182769879143,-0.11288704911920422,-0.33678117210698133,-0.4961693717209458,False,False,0.966908885565708,0.041768449735510554,1.1425905017552094,0.14516129032258066,0.6774193548387096,低Beta,高Beta,联环药业,化学制药/仿制药,medium,主板,2026-07-24,8.7775,,3.4421,440173.6146,44.01736146,0,False,True,,0.7272727272727273,23.18181818181818,仅PB有效,0.4,0.1488673139158576,0.2727272727272727,0.6472491909385113,0.6363636363636364,0.1715210355987055,0.2727272727272727,0.4902597402597403,0.36363636363636365,39.94273122931851,42.86407766990291,0.8838709677419355,0.0,47.68227372377075,73.00000000000001,37.60875222448004,中性,C,弱趋势/数据不足,7,11,200
301207.SZ,2026-07-24,16.13,1075,-0.03758949880668272,0.01702395964691039,-0.1312625353486745,-0.10973872889711278,0.003034524923924975,-0.04815295644989981,-0.07649881132061209,-0.27889597297942925,-0.3516984140951337,False,False,0.4926592281183653,0.46416870270257243,1.2476630187040938,0.603225806451613,0.7741935483870968,中Beta,高Beta,华兰疫苗,疫苗,high,创业板,2026-07-24,0.7535,51.7021,1.6885,969457.5188,96.94575188,0,True,True,0.5,0.5454545454545454,48.18181818181818,PE+PB有效,1.0,0.42071197411003236,0.45454545454545453,0.3106796116504854,0.45454545454545453,0.44660194174757284,0.6363636363636364,0.6883116883116883,0.8181818181818182,39.805802345197996,33.203883495145625,0.3741935483870968,0.0,30.726589414343874,100.0,46.31994754042176,偏冷,C,弱趋势/数据不足,6,11,201
